LESSON;ORTHOGRAPHY;PHONOLOGY;GPMATCH;NB GRAPH;NB LET;NB SYLL;AUDIOFILE NAME;IS WORD;SYLLABIC STRUCTURE;PROPER NAME
13;michoro;mi.Co.ro.;m-m.i-i.ch-C.o-o.r-r.o-o.;6;7;3;;1;CV.CV.CV.;0
13;minara;mi.na.ra.;m-m.i-i.n-n.a-a.r-r.a-a.;6;6;3;;1;CV.CV.CV.;0
13;malori;ma.lo.ri.;m-m.a-a.l-l.o-o.r-r.i-i.;6;6;3;;1;CV.CV.CV.;0
13;suruali;su.ru.a.li.;s-s.u-u.r-r.u-u.a-a.l-l.i-i.;7;7;4;;1;CV.CV.V.CV.;0
13;mchoro;mCo.ro.;m-m.ch-C.o-o.r-r.o-o.;5;6;2;;1;CCV.CV.;0
13;umri;u.mri.;u-u.m-m.r-r.i-i.;4;4;2;;1;V.CCV.;0
14;aliwahi;;a-a.l-l.i-i.w-w.a-a.h-h.i-i.;7;7;1;;0;;0
14;amewahi;;a-a.m-m.e-e.w-w.a-a.h-h.i-i.;7;7;1;;0;;0
14;hamana;;h-h.a-a.m-m.a-a.n-n.a-a.;6;6;1;;0;;0
14;haoni;;h-h.a-a.o-o.n-n.i-i.;5;5;1;;0;;0
14;harusi;;h-h.a-a.r-r.u-u.s-s.i-i.;6;6;1;;0;;0
14;hasira;;h-h.a-a.s-s.i-i.r-r.a-a.;6;6;1;;0;;0
14;hawaelewi;;h-h.a-a.w-w.a-a.e-e.l-l.e-e.w-w.i-i.;9;9;1;;0;;0
14;hayana;;h-h.a-a.y-y.a-a.n-n.a-a.;6;6;1;;0;;0
14;muhimu;;m-m.u-u.h-h.i-i.m-m.u-u.;6;6;1;;0;;0
14;maharamia;;m-m.a-a.h-h.a-a.r-r.a-a.m-m.i-i.a-a.;9;9;1;;0;;0
14;umuhimu;;u-u.m-m.u-u.h-h.i-i.m-m.u-u.;7;7;1;;0;;0
14;hela;;h-h.e-e.l-l.a-a.;4;4;1;;0;;0
14;hii;hi.i.;h-h.i-i.i-i.;3;3;2;;1;CV.V.;0
14;huu;hu.u.;h-h.u-u.u-u.;3;3;2;;1;CV.V.;0
14;huo;hu.o.;h-h.u-u.o-o.;3;3;2;;1;CV.V.;0
14;hili;hi.li.;h-h.i-i.l-l.i-i.;4;4;2;;1;CV.CV.;0
14;hilo;hi.lo.;h-h.i-i.l-l.o-o.;4;4;2;;1;CV.CV.;0
14;humo;hu.mo.;h-h.u-u.m-m.o-o.;4;4;2;;1;CV.CV.;0
14;hayo;ha.yo.;h-h.a-a.y-y.o-o.;4;4;2;;1;CV.CV.;0
14;haya;ha.ya.;h-h.a-a.y-y.a-a.;4;4;2;;1;CV.CV.;0
14;hao;ha.o.;h-h.a-a.o-o.;3;3;2;;1;CV.V.;0
14;huyo;hu.yo.;h-h.u-u.y-y.o-o.;4;4;2;;1;CV.CV.;0
14;hawa;ha.wa.;h-h.a-a.w-w.a-a.;4;4;2;;1;CV.CV.;0
14;huyu;hu.yu.;h-h.u-u.y-y.u-u.;4;4;2;;1;CV.CV.;0
14;hicho;hi.Co.;h-h.i-i.ch-C.o-o.;4;5;2;;1;CV.CV.;0
14;uhuru;u.hu.ru.;u-u.h-h.u-u.r-r.u-u.;5;5;3;;1;V.CV.CV.;0
14;huru;hu.ru.;h-h.u-u.r-r.u-u.;4;4;2;;1;CV.CV.;0
14;hewa;he.wa.;h-h.e-e.w-w.a-a.;4;4;2;;1;CV.CV.;0
14;huna;hu.na.;h-h.u-u.n-n.a-a.;4;4;2;;1;CV.CV.;0
14;homa;ho.ma.;h-h.o-o.m-m.a-a.;4;4;2;;1;CV.CV.;0
14;humu;hu.mu.;h-h.u-u.m-m.u-u.;4;4;2;;1;CV.CV.;0
14;alhamisi;a.lha.mi.si.;a-a.l-l.h-h.a-a.m-m.i-i.s-s.i-i.;8;8;4;;1;V.CV.CV.CV.;0
14;ha;ha.;h-h.a-a.;2;2;1;;1;CV.;0
14;he;he.;h-h.e-e.;2;2;1;;1;CV.;0
14;hi;hi.;h-h.i-i.;2;2;1;;1;CV.;0
14;ho;ho.;h-h.o-o.;2;2;1;;1;CV.;0
14;hu;hu.;h-h.u-u.;2;2;1;;1;CV.;0
14;hema;he.ma.;h-h.e-e.m-m.a-a.;4;4;2;;1;CV.CV.;0
14;hichi;hi.Ci.;h-h.i-i.ch-C.i-i.;4;5;2;;1;CV.CV.;0
14;samahani;sa.ma.ha.ni.;s-s.a-a.m-m.a-a.h-h.a-a.n-n.i-i.;8;8;4;;1;CV.CV.CV.CV.;0
15;alicheza;;a-a.l-l.i-i.ch-C.e-e.z-z.a-a.;7;8;1;;0;;0
15;alielezea;;a-a.l-l.i-i.e-e.l-l.e-e.z-z.e-e.a-a.;9;9;1;;0;;0
15;alizaliwa;;a-a.l-l.i-i.z-z.a-a.l-l.i-i.w-w.a-a.;9;9;1;;0;;0
15;amecheza;;a-a.m-m.e-e.ch-C.e-e.z-z.a-a.;7;8;1;;0;;0
15;anaweza;;a-a.n-n.a-a.w-w.e-e.z-z.a-a.;7;7;1;;0;;0
15;azimia;;a-a.z-z.i-i.m-m.i-i.a-a;6;6;1;;0;;0
15;huzaa;;h-h.u-u.z-z.a-a.a-a.;5;5;1;;0;;0
15;huzuni;;h-h.u-u.z-z.u-u.n-n.i-i.;6;6;1;;0;;0
15;azimio;;a-a.z-z.i-i.m-m.i-i.o-o.;6;6;1;;0;;0
15;maazimio;;m-m.a-a.a-a.z-z.i-i.m-m.i-i.o-o.;8;8;1;;0;;0
15;maelezo;;m-m.a-a.e-e.l-l.e-e.z-z.o-o.;7;7;1;;0;;0
15;anacheza;;a-a.n-n.a-a.ch-C.e-e.z-z.a-a.;7;8;1;;0;;0
15;mwizi;;m-m.w-w.i-i.z-z.i-i.;5;5;1;;0;;0
15;zamani;za.ma.ni.;z-z.a-a.m-m.a-a.n-n.i-i;6;6;3;;1;CV.CV.CV.;0
15;za;za.;z-z.a-a.;2;2;1;;1;CV.;0
15;ze;ze.;z-z.e-e.;2;2;1;;1;CV.;0
15;zi;zi.;z-z.i-i.;2;2;1;;1;CV.;0
15;zo;zo.;z-z.o-o.;2;2;1;;1;CV.;0
15;zu;zu.;z-z.u-u.;2;2;1;;1;CV.;0
15;zao;za.o.;z-z.a-a.o-o.;3;3;2;;1;CV.V.;0
15;hizi;hi.zi.;h-h.i-i.z-z.i-i.;4;4;2;;1;CV.CV.;0
15;hizo;hi.zo.;h-h.i-i.z-z.o-o.;4;4;2;;1;CV.CV.;0
15;zamani;za.ma.ni.;z-z.a-a.m-m.a-a.n-n.i-i.;6;6;3;;1;CV.CV.CV.;0
15;michezo;mi.Ce.zo.;m-m.i-i.ch-C.e-e.z-z.o-o.;6;7;3;;1;CV.CV.CV.;0
15;mzuri;mzu.ri.;m-m.z-z.u-u.r-r.i-i.;5;5;2;;1;CCV.CV.;0
15;wazazi;wa.za.zi.;w-w.a-a.z-z.a-a.z-z.i-i.;6;6;3;;1;CV.CV.CV.;0
15;ziwa;zi.wa.;z-z.i-i.w-w.a-a.;4;4;2;;1;CV.CV.;0
15;maziwa;ma.zi.wa.;m-m.a-a.z-z.i-i.w-w.a-a.;6;6;3;;1;CV.CV.CV.;0
15;mazuri;ma.zu.ri.;m-m.a-a.z-z.u-u.r-r.i-i.;6;6;3;;1;CV.CV.CV.;0
15;hazina;ha.zi.na.;h-h.a-a.z-z.i-i.n-n.a-a.;6;6;3;;1;CV.CV.CV.;0
15;zoezi;zo.e.zi.;z-z.o-o.e-e.z-z.i-i.;5;5;3;;1;CV.V.CV.;0
15;huwezi;hu.we.zi.;h-h.u-u.w-w.e-e.z-z.i-i.;6;6;3;;1;CV.CV.CV.;0
15;waweze;wa.we.ze.;w-w.a-a.w-w.e-e.z-z.e-e.;6;6;3;;1;CV.CV.CV.;0
15;siwezi;si.we.zi.;s-s.i-i.w-w.e-e.z-z.i-i.;6;6;3;;1;CV.CV.CV.;0
15;meza;me.za.;m-m.e-e.z-z.a-a.;4;4;2;;1;CV.CV.;0
15;waweza;wa.we.za.;w-w.a-a.w-w.e-e.z-z.a-a.;6;6;3;;1;CV.CV.CV.;0
15;mazao;ma.za.o.;m-m.a-a.z-z.a-a.o-o.;5;5;3;;1;CV.CV.V.;0
15;niweze;ni.we.ze.;n-n.i-i.w-w.e-e.z-z.e-e.;6;6;3;;1;CV.CV.CV.;0
15;mchezo;mCe.zo.;m-m.ch-C.e-e.z-z.o-o.;5;6;2;;1;CCV.CV.;0
15;mzazi;mza.zi.;m-m.z-z.a-a.z-z.i-i.;5;5;2;;1;CCV.CV.;0
15;mwezi;mwe.zi.;m-m.w-w.e-e.z-z.i-i.;5;5;2;;1;CCV.CV.;0
16;alikuwa;;a-a.l-l.i-i.k-k.u-u.w-w.a-a.;7;7;1;;0;;0
16;akaona;;a-a.k-k.a-a.o-o.n-n.a-a.;6;6;1;;0;;0
16;akauliza;;a-a.k-k.a-a.u-u.l-l.i-i.z-z.a-a.;8;8;1;;0;;0
16;akicheza;;a-a.k-k.i-i.ch-C.e-e.z-z.a-a.;7;8;1;;0;;0
16;akili;;a-a.k-k.i-i.l-l.i-i.;5;5;1;;0;;0
16;akisoma;;a-a.k-k.i-i.s-s.o-o.m-m.a-a.;7;7;1;;0;;0
16;alichukua;;a-a.l-l.i-i.ch-C.u-u.k-k.u-u.a-a.;8;9;1;;0;;0
16;alihukumiwa;;a-a.l-l.i-i.h-h.u-u.k-k.u-u.m-m.i-i.w-w.a-a.;11;11;1;;0;;0
16;alikiri;;a-a.l-l.i-i.k-k.i-i.r-r.i-i.;7;7;1;;0;;0
16;amekaa;;a-a.m-m.e-e.k-k.a-a.a-a.;6;6;1;;0;;0
16;Amerika;;a-a.m-m.e-e.r-r.i-i.k-k.a-a.;7;7;1;;0;;1
16;anakaa;;a-a.n-n.a-a.k-k.a-a.a-a.;6;6;1;;0;;0
16;chukua;;ch-C.u-u.k-k.u-u.a-a.;5;6;1;;0;;0
16;hakimu;;h-h.a-a.k-k.i-i.m-m.u-u.;6;6;1;;0;;0
16;amemhukumu;;a-a.m-m.e-e.m-m.h-h.u-u.k-k.u-u.m-m.u-u.;10;10;1;;0;;0
16;askari;;a-a.s-s.k-k.a-a.r-r.i-i.;6;6;1;;0;;0
16;hakukuwa;;h-h.a-a.k-k.u-u.k-k.u-u.w-w.a-a.;8;8;1;;0;;0
16;wamekaa;;w-w.a-a.m-m.e-e.k-k.a-a.a-a.;7;7;1;;0;;0
16;wahehukumu;;w-w.a-a.h-h.e-e.h-h.u-u.k-k.u-u.m-m.u-u.;10;10;1;;0;;0
16;Marekani;;m-m.a-a.r-r.e-e.k-k.a-a.n-n.i-i.;8;8;1;;0;;1
16;kisayansi;;k-k.i-i.s-s.a-a.y-y.a-a.n-n.s-s.i-i.;9;9;1;;0;;0
16;likizo;;l-l.i-i.k-k.i-i.z-z.o-o.;6;6;1;;0;;0
16;kiuchumi;;k-k.i-i.u-u.ch-C.u-u.m-m.i-i.;7;8;1;;0;;0
16;Ikeno;;i-i.k-k.e-e.n-n.o-o.;5;5;1;;0;;1
16;kina;;k-k.i-i.n-n.a-a.;4;4;1;;0;;0
16;kaskazini;;k-k.a-a.s-s.k-k.a-a.z-z.i-i.n-n.i-i.;9;9;1;;0;;0
16;kichina;;k-k.i-i.ch-C.i-i.n-n.a-a.;6;7;1;;0;;0
16;kali;;k-k.a-a.l-l.i-i.;4;4;1;;0;;0
16;kosa;;k-k.o-o.s-s.a-a.;4;4;1;;0;;0
16;soksi;;s-s.o-o.k-k.s-s.i-i;5;5;1;;0;;0
16;zako;za.ko;z-z.a-a.k-k.o-o.;4;4;2;;1;CV.CV;0
16;kama;ka.ma.;k-k.a-a.m-m.a-a.;4;4;2;;1;CV.CV.;0
16;kuwa;ku.wa.;k-k.u-u.w-w.a-a.;4;4;2;;1;CV.CV.;0
16;yake;ya.ke.;y-y.a-a.k-k.e-e.;4;4;2;;1;CV.CV.;0
16;wake;wa.ke.;w-w.a-a.k-k.e-e.;4;4;2;;1;CV.CV.;0
16;kazi;ka.zi.;k-k.a-a.z-z.i-i.;4;4;2;;1;CV.CV.;0
16;miaka;mi.a.ka.;m-m.i-i.a-a.k-k.a-a.;5;5;3;;1;CV.V.CV.;0
16;siku;si.ku.;s-s.i-i.k-k.u-u.;4;4;2;;1;CV.CV.;0
16;kuna;ku.na.;k-k.u-u.n-n.a-a.;4;4;2;;1;CV.CV.;0
16;huko;hu.ko.;h-h.u-u.k-k.o-o.;4;4;2;;1;CV.CV.;0
16;zake;za.ke.;z-z.a-a.k-k.e-e.;4;4;2;;1;CV.CV.;0
16;yako;ya.ko.;y-y.a-a.k-k.o-o.;4;4;2;;1;CV.CV.;0
16;lake;la.ke.;l-l.a-a.k-k.e-e.;4;4;2;;1;CV.CV.;0
16;kuliko;ku.li.ko.;k-k.u-u.l-l.i-i.k-k.o-o.;6;6;3;;1;CV.CV.CV.;0
16;wako;wa.ko.;w-w.a-a.k-k.o-o.;4;4;2;;1;CV.CV.;0
16;chake;Ca.ke.;ch-C.a-a.k-k.e-e.;4;5;2;;1;CV.CV.;0
16;hakuna;ha.ku.na.;h-h.a-a.k-k.u-u.n-n.a-a.;6;6;3;;1;CV.CV.CV.;0
16;muziki;mu.zi.ki.;m-m.u-u.z-z.i-i.k-k.i-i.;6;6;3;;1;CV.CV.CV.;0
16;kusini;ku.si.ni.;k-k.u-u.s-s.i-i.n-n.i-i.;6;6;3;;1;CV.CV.CV.;0
16;chakula;Ca.ku.la.;ch-C.a-a.k-k.u-u.l-l.a-a.;6;7;3;;1;CV.CV.CV.;0
16;wanawake;wa.na.wa.ke.;w-w.a-a.n-n.a-a.w-w.a-a.k-k.e-e.;8;8;4;;1;CV.CV.CV.CV.;0
16;kura;ku.ra.;k-k.u-u.r-r.a-a.;4;4;2;;1;CV.CV.;0
16;usiku;u.si.ku.;u-u.s-s.i-i.k-k.u-u.;5;5;3;;1;V.CV.CV.;0
16;makuu;ma.ku.u.;m-m.a-a.k-k.u-u.u-u.;5;5;3;;1;CV.CV.V.;0
16;kuu;ku.u.;k-k.u-u.u-u.;3;3;2;;1;CV.V.;0
16;kusoma;ku.so.ma.;k-k.u-u.s-s.o-o.m-m.a-a.;6;6;3;;1;CV.CV.CV.;0
16;kisiwa;ki.si.wa.;k-k.i-i.s-s.i-i.w-w.a-a.;6;6;3;;1;CV.CV.CV.;0
16;kula;ku.la.;k-k.u-u.l-l.a-a.;4;4;2;;1;CV.CV.;0
16;kule;ku.le.;k-k.u-u.l-l.e-e.;4;4;2;;1;CV.CV.;0
16;soko;so.ko.;s-s.o-o.k-k.o-o.;4;4;2;;1;CV.CV.;0
16;kucheza;ku.Ce.za.;k-k.u-u.ch-C.e-e.z-z.a-a.;6;7;3;;1;CV.CV.CV.;0
16;ukiwa;u.ki.wa.;u-u.k-k.i-i.w-w.a-a.;5;5;3;;1;V.CV.CV.;0
16;uko;u.ko.;u-u.k-k.o-o.;3;3;2;;1;V.CV.;0
16;samaki;sa.ma.ki.;s-s.a-a.m-m.a-a.k-k.i-i.;6;6;3;;1;CV.CV.CV.;0
16;kaka;ka.ka.;k-k.a-a.k-k.a-a.;4;4;2;;1;CV.CV.;0
16;kuacha;ku.a.Ca.;k-k.u-u.a-a.ch-C.a-a.;5;6;3;;1;CV.V.CV.;0
16;zako;za.ko.;z-z.a-a.k-k.o-o.;4;4;2;;1;CV.CV.;0
16;lako;la.ko.;l-l.a-a.k-k.o-o.;4;4;2;;1;CV.CV.;0
16;kuku;ku.ku.;k-k.u-u.k-k.u-u.;4;4;2;;1;CV.CV.;0
16;ziko;zi.ko.;z-z.i-i.k-k.o-o.;4;4;2;;1;CV.CV.;0
16;kahawa;ka.ha.wa.;k-k.a-a.h-h.a-a.w-w.a-a.;6;6;3;;1;CV.CV.CV.;0
16;kua;ku.a.;k-k.u-u.a-a.;3;3;2;;1;CV.V.;0
16;sukari;su.ka.ri.;s-s.u-u.k-k.a-a.r-r.i-i.;6;6;3;;1;CV.CV.CV.;0
16;wakawa;wa.ka.wa.;w-w.a-a.k-k.a-a.w-w.a-a.;6;6;3;;1;CV.CV.CV.;0
16;karume;ka.ru.me.;k-k.a-a.r-r.u-u.m-m.e-e.;6;6;3;;1;CV.CV.CV.;0
16;kusahau;ku.sa.ha.u.;k-k.u-u.s-s.a-a.h-h.a-a.u-u.;7;7;4;;1;CV.CV.CV.V.;0
16;kamusi;ka.mu.si.;k-k.a-a.m-m.u-u.s-s.i-i.;6;6;3;;1;CV.CV.CV.;0
16;kizuri;ki.zu.ri.;k-k.i-i.z-z.u-u.r-r.i-i.;6;6;3;;1;CV.CV.CV.;0
16;huku;hu.ku.;h-h.u-u.k-k.u-u.;4;4;2;;1;CV.CV.;0
16;kuni;ku.ni.;k-k.u-u.n-n.i-i.;4;4;2;;1;CV.CV.;0
16;chako;Ca.ko.;ch-C.a-a.k-k.o-o.;4;5;2;;1;CV.CV.;0
16;sikio;si.ki.o.;s-s.i-i.k-k.i-i.o-o.;5;5;3;;1;CV.CV.V.;0
16;kucha;ku.Ca.;k-k.u-u.ch-C.a-a.;4;5;2;;1;CV.CV.;0
16;kioo;ki.o.o.;k-k.i-i.o-o.o-o.;4;4;3;;1;CV.V.V.;0
16;kiu;ki.u.;k-k.i-i.u-u.;3;3;2;;1;CV.V.;0
16;kaa;ka.a.;k-k.a-a.a-a.;3;3;2;;1;CV.V.;0
16;sokoni;so.ko.ni.;s-s.o-o.k-k.o-o.n-n.i-i.;6;6;3;;1;CV.CV.CV.;0
16;kulima;ku.li.ma.;k-k.u-u.l-l.i-i.m-m.a-a.;6;6;3;;1;CV.CV.CV.;0
16;kuwe;ku.we.;k-k.u-u.w-w.e-e.;4;4;2;;1;CV.CV.;0
16;kamera;ka.me.ra.;k-k.a-a.m-m.e-e.r-r.a-a.;6;6;3;;1;CV.CV.CV.;0
16;ka;ka.;k-k.a-a.;2;2;1;;1;CV.;0
16;ke;ke.;k-k.e-e.;2;2;1;;1;CV.;0
16;ki;ki.;k-k.i-i.;2;2;1;;1;CV.;0
16;ko;ko.;k-k.o-o.;2;2;1;;1;CV.;0
16;ku;ku.;k-k.u-u.;2;2;1;;1;CV.;0
16;keki;ke.ki.;k-k.e-e.k-k.i-i.;4;4;2;;1;CV.CV.;0
16;hiki;hi.ki.;h-h.i-i.k-k.i-i.;4;4;2;;1;CV.CV.;0
16;kasema;ka.se.ma.;k-k.a-a.s-s.e-e.m-m.a-a.;6;6;3;;1;CV.CV.CV.;0
16;kuwaza;ku.wa.za.;k-k.u-u.w-w.a-a.z-z.a-a.;6;6;3;;1;CV.CV.CV.;0
16;kisima;ki.si.ma.;k-k.i-i.s-s.i-i.m-m.a-a.;6;6;3;;1;CV.CV.CV.;0
16;kisu;ki.su.;k-k.i-i.s-s.u-u.;4;4;2;;1;CV.CV.;0
16;wanakula;wa.na.ku.la.;w-w.a-a.n-n.a-a.k-k.u-u.l-l.a-a.;8;8;4;;1;CV.CV.CV.CV.;0
16;kucheka;ku.Ce.ka.;k-k.u-u.ch-C.e-e.k-k.a-a.;6;7;3;;1;CV.CV.CV.;0
16;wanaokula;wa.na.o.ku.la.;w-w.a-a.n-n.a-a.o-o.k-k.u-u.l-l.a-a.;9;9;5;;1;CV.CV.V.CV.CV.;0
16;konokono;ko.no.ko.no.;k-k.o-o.n-n.o-o.k-k.o-o.n-n.o-o.;8;8;4;;1;CV.CV.CV.CV.;0
16;anakula;a.na.ku.la.;a-a.n-n.a-a.k-k.u-u.l-l.a-a.;7;7;4;;1;V.CV.CV.CV.;0
16;weka;we.ka.;w-w.e-e.k-k.a-a.;4;4;2;;1;CV.CV.;0
16;karamu;ka.ra.mu.;k-k.a-a.r-r.a-a.m-m.u-u.;6;6;3;;1;CV.CV.CV.;0
16;hawako;ha.wa.ko.;h-h.a-a.w-w.a-a.k-k.o-o.;6;6;3;;1;CV.CV.CV.;0
16;kumuacha;ku.mu.a.Ca.;k-k.u-u.m-m.u-u.a-a.ch-C.a-a.;7;8;4;;1;CV.CV.V.CV.;0
16;kalamu;ka.la.mu.;k-k.a-a.l-l.a-a.m-m.u-u.;6;6;3;;1;CV.CV.CV.;0
16;kunakuwa;ku.na.ku.wa.;k-k.u-u.n-n.a-a.k-k.u-u.w-w.a-a.;8;8;4;;1;CV.CV.CV.CV.;0
16;unasikiliza;u.na.si.ki.li.za.;u-u.n-n.a-a.s-s.i-i.k-k.i-i.l-l.i-i.z-z.a-a.;11;11;6;;1;V.CV.CV.CV.CV.CV.;0
16;skuli;sku.li.;s-s.k-k.u-u.l-l.i-i;5;5;2;;1;CCV.CV.;0
16;kuamka;ku.a.mka.;k-k.u-u.a-a.m-m.k-k.a-a.;6;6;3;;1;CV.V.CCV.;0
16;mke;mke.;m-m.k-k.e-e.;3;3;1;;1;CCV.;0
16;mkia;mki.a.;m-m.k-k.i-i.a-a.;4;4;2;;1;CCV.V.;0
16;mko;mko.;m-m.k-k.o-o.;3;3;1;;1;CCV.;0
16;mkulima;mku.li.ma.;m-m.k-k.u-u.l-l.i-i.m-m.a-a.;7;7;3;;1;CCV.CV.CV.;0
16;mwaka;mwa.ka.;m-m.w-w.a-a.k-k.a-a.;5;5;2;;1;CCV.CV.;0
16;mwake;mwa.ke.;m-m.w-w.a-a.k-k.e-e.;5;5;2;;1;CCV.CV.;0
16;kamwe;ka.mwe.;k-k.a-a.m-m.w-w.e-e.;5;5;2;;1;CV.CCV.;0
16;kichwa;ki.Cwa.;k-k.i-i.ch-C.w-w.a-a.;5;6;2;;1;CV.CCV.;0
16;kiswahili;ki.swa.hi.li.;k-k.i-i.s-s.w-w.a-a.h-h.i-i.l-l.i-i.;9;9;4;;1;CV.CCV.CV.CV.;0
16;kwa;kwa.;k-k.w-w.a-a.;3;3;1;;1;CCV.;0
16;kwake;kwa.ke.;k-k.w-w.a-a.k-k.e-e.;5;5;2;;1;CCV.CV.;0
16;kwako;kwa.ko.;k-k.w-w.a-a.k-k.o-o.;5;5;2;;1;CCV.CV.;0
16;kwakuwa;kwa.ku.wa.;k-k.w-w.a-a.k-k.u-u.w-w.a-a.;7;7;3;;1;CCV.CV.CV.;0
16;kwanini;kwa.ni.ni.;k-k.w-w.a-a.n-n.i-i.n-n.i-i.;7;7;3;;1;CCV.CV.CV.;0
16;kwao;kwa.o.;k-k.w-w.a-a.o-o.;4;4;2;;1;CCV.V.;0
16;kweli;kwe.li.;k-k.w-w.e-e.l-l.i-i.;5;5;2;;1;CCV.CV.;0
16;kwenu;kwe.nu.;k-k.w-w.e-e.n-n.u-u.;5;5;2;;1;CCV.CV.;0
16;mwanamke;mwa.na.mke.;m-m.w-w.a-a.n-n.a-a.m-m.k-k.e-e.;8;8;3;;1;CCV.CV.CCV.;0
16;sokwe;so.kwe.;s-s.o-o.k-k.w-w.e-e.;5;5;2;;1;CV.CCV.;0
17;wote;;w-w.o-o.t-t.e-e.;4;4;1;;0;;0
17;tarehe;;t-t.a-a.r-r.e-e.h-h.e-e.;6;6;1;;0;;0
17;tatu;;t-t.a-a.t-t.u-u.;4;4;1;;0;;0
17;utawala;;u-u.t-t.a-a.w-w.a-a.l-l.a-a.;7;7;1;;0;;0
17;matatizo;;m-m.a-a.t-t.a-a.t-t.i-i.z-z.o-o.;8;8;1;;0;;0
17;chetu;;ch-C.e-e.t-t.u-u.;4;5;1;;0;;0
17;matokeo;;m-m.a-a.t-t.o-o.k-k.e-e.o-o.;7;7;1;;0;;0
17;tuzo;;t-t.u-u.z-z.o-o.;4;4;1;;0;;0
17;watalii;;w-w.a-a.t-t.a-a.l-l.i-i.i-i.;7;7;1;;0;;0
17;hatari;;h-h.a-a.t-t.a-a.r-r.i-i.;6;6;1;;0;;0
17;ameoata;;a-a.m-m.e-e.o-o.a-a.t-t.a-a.;7;7;1;;0;;0
17;msikitini;;m-m.s-s.i-i.k-k.i-i.t-t.i-i.n-n.i-i.;9;9;1;;0;;0
17;koti;ko.ti.;k-k.o-o.t-t.i-i.;4;4;2;;1;CV.CV.;0
17;katika;ka.ti.ka.;k-k.a-a.t-t.i-i.k-k.a-a.;6;6;3;;1;CV.CV.CV.;0
17;watu;wa.tu.;w-w.a-a.t-t.u-u.;4;4;2;;1;CV.CV.;0
17;wakati;wa.ka.ti.;w-w.a-a.k-k.a-a.t-t.i-i.;6;6;3;;1;CV.CV.CV.;0
17;ta;ta.;t-t.a-a.;2;2;1;;1;CV.;0
17;te;te.;t-t.e-e.;2;2;1;;1;CV.;0
17;ti;ti.;t-t.i-i.;2;2;1;;1;CV.;0
17;to;to.;t-t.o-o.;2;2;1;;1;CV.;0
17;watoto;wa.to.to.;w-w.a-a.t-t.o-o.t-t.o-o.;6;6;3;;1;CV.CV.CV.;0
17;yetu;ye.tu.;y-y.e-e.t-t.u-u.;4;4;2;;1;CV.CV.;0
17;wetu;we.tu.;w-w.e-e.t-t.u-u.;4;4;2;;1;CV.CV.;0
17;wakati;wa.ka.ti.;w-w.a-a.k-k.a-a.t-t.i-i.;6;6;3;;1;CV.CV.CV.;0
17;timu;ti.mu.;t-t.i-i.m-m.u-u.;4;4;2;;1;CV.CV.;0
17;zetu;ze.tu.;z-z.e-e.t-t.u-u.;4;4;2;;1;CV.CV.;0
17;moto;mo.to.;m-m.o-o.t-t.o-o.;4;4;2;;1;CV.CV.;0
17;miti;mi.ti.;m-m.i-i.t-t.i-i.;4;4;2;;1;CV.CV.;0
17;mito;mi.to.;m-m.i-i.t-t.o-o.;4;4;2;;1;CV.CV.;0
17;matumaini;ma.tu.ma.i.ni.;m-m.a-a.t-t.u-u.m-m.a-a.i-i.n-n.i-i.;9;9;5;;1;CV.CV.CV.V.CV.;0
17;tuna;tu.na.;t-t.u-u.n-n.a-a.;4;4;2;;1;CV.CV.;0
17;tunaweza;tu.na.we.za.;t-t.u-u.n-n.a-a.w-w.e-e.z-z.a-a.;8;8;4;;1;CV.CV.CV.CV.;0
17;hatuna;ha.tu.na.;h-h.a-a.t-t.u-u.n-n.a-a.;6;6;3;;1;CV.CV.CV.;0
17;karatasi;ka.ra.ta.si.;k-k.a-a.r-r.a-a.t-t.a-a.s-s.i-i.;8;8;4;;1;CV.CV.CV.CV.;0
17;kuta;ku.ta.;k-k.u-u.t-t.a-a.;4;4;2;;1;CV.CV.;0
17;tuko;tu.ko.;t-t.u-u.k-k.o-o.;4;4;2;;1;CV.CV.;0
17;nataka;na.ta.ka.;n-n.a-a.t-t.a-a.k-k.a-a.;6;6;3;;1;CV.CV.CV.;0
17;tiketi;ti.ke.ti.;t-t.i-i.k-k.e-e.t-t.i-i.;6;6;3;;1;CV.CV.CV.;0
17;mazito;ma.zi.to.;m-m.a-a.z-z.i-i.t-t.o-o.;6;6;3;;1;CV.CV.CV.;0
17;utani;u.ta.ni.;u-u.t-t.a-a.n-n.i-i.;5;5;3;;1;V.CV.CV.;0
17;tamu;ta.mu.;t-t.a-a.m-m.u-u.;4;4;2;;1;CV.CV.;0
17;taswira;ta.swi.ra.;t-t.a-a.s-s.w-w.i-i.r-r.a-a.;7;7;3;;1;CV.CCV.CV.;0
17;treni;tre.ni.;t-t.r-r.e-e.n-n.i-i.;5;5;2;;1;CCV.CV.;0
17;katuni;ka.tu.ni.;k-k.a-a.t-t.u-u.n-n.i-i.;6;6;3;;1;CV.CV.CV.;0
17;tunataka;tu.na.ta.ka.;t-t.u-u.n-n.a-a.t-t.a-a.k-k.a-a.;8;8;4;;1;CV.CV.CV.CV.;0
17;masista;ma.si.sta.;m-m.a-a.s-s.i-i.s-s.t-t.a-a.;7;7;3;;1;CV.CV.CCV.;0
17;kuita;ku.i.ta.;k-k.u-u.i-i.t-t.a-a.;5;5;3;;1;CV.V.CV.;0
