LESSON;ORTHOGRAPHY;PHONOLOGY;GPMATCH;NB GRAPH;NB LET;NB SYLL;AUDIOFILE NAME;IS WORD;SYLLABIC STRUCTURE;PROPER NAME
;écrasé;;é-e.c-k.r-R.a-a.s-z.é-e;;;;Word_sym002crassym002;;;0
;épuisé;;é-e.p-p.u-8.i-i.s-z.é-e;;;;Word_sym002puissym002;;;0
;épouse;;é-e.p-p.ou-u.s-z.e-#;;;;Word_sym002pouse;;;0
;fameuse;;f-f.a-a.m-m.eu-2.s-z.e-#;;;;Word_fameuse;;;0
;frisé;;f-f.r-R.i-i.s-z.é-e;;;;Word_frissym002;;;0
;fusée;;f-f.u-y.s-z.é-e.e-#;;;;Word_fussym002e;;;0
;cuisine;;c-k.u-8.i-i.s-z.i-i.n-n.e-#;;;;Word_cuisine ;;;0
;creuse;;c-k.r-R.eu-2.s-z.e-#;;;;Word_creuse ;;;0
;cousine;;c-k.ou-u.s-z.i-i.n-n.e-#;;;;Word_cousine ;;;0
;mesure;;m-m.e-*.s-z.u-y.r-R.e-#;;;;Word_mesure ;;;0
;musique;;m-m.u-y.s-z.i-i.qu-k.e-#;;;;Word_musique ;;;0
;osé;;o-o.s-z.é-e;;;;Word_ossym002;;;0
;pelouse;;p-p.e-*.l-l.ou-u.s-z.e-#;;;;Word_pelouse ;;;0
;repose;;r-R.e-*.p-p.o-o.s-z.e-#;;;;Word_repose ;;;0
;rose;;r-R.o-o.s-z.e-#;;;;Word_rose ;;;0
;ruse;;r-R.u-y.s-z.e-#;;;;Word_ruse ;;;0
;chemise;;ch-S.e-*.m-m.i-i.s-z.e-#;;;;Word_chemise ;;;0
;chose;;ch-S.o-o.s-z.e-#;;;;Word_chose ;;;0
;surprise;;s-s.u-y.r-R.p-p.r-R.i-i.s-z.e-#;;;;Word_surprise ;;;0
;tisane;;t-t.i-i.s-z.a-a.n-n.e-#;;;;Word_tisane ;;;0
;trésor;;t-t.r-R.é-e.s-z.o-o.r-R;;;;Word_trsym002sor;;;0
;valise;;v-v.a-a.l-l.i-i.s-z.e-#;;;;Word_valise ;;;0
;vase;;v-v.a-a.s-z.e-#;;;;Word_vase ;;;0
;visible;;v-v.i-i.s-z.i-i.b-b.l-l.e-#;;;;Word_visible ;;;0
;visiteur;;v-v.i-i.s-z.i-i.t-t.eu-9.r-R;;;;Word_visiteur ;;;0
;visite;;v-v.i-i.s-z.i-i.t-t.e-#;;;;Word_visite ;;;0
;usé;;u-y.s-z.é-e;;;;Word_usym002;;;0
;usine;;u-y.s-z.i-i.n-n.e-#;;;;Word_usine;;;0
;jalouse;;j-Z.a-a.l-l.ou-u.s-z.e-#;;;;Word_jalouse;;;0
;plusieurs;;p-p.l-l.u-y.s-z.i-j.eu-9.r-R.s-#;;;;-;;;0
;trésors;;t-t.r-R.é-e.s-z.o-o.r-R.s-#;;;;-;;;0
;Rose;;r-R.o-o.s-z.e-#;;;;Word_rose;;;1
;apporte;;a-a.pp-p.o-o.r-R.t-t.e-#;;;;-;;;0
;amuse;;a-a.m-m.u-y.s-z.e-#;;;;-;;;0
;apéritif;;a-a.p-p.é-e.r-R.i-i.t-t.i-i.f-f;;;;-;;;0
;curé;;c-k.u-y.r-R.é-e;;;;-;;;0
;église;;é-e.g-g.l-l.i-i.s-z.e-#;;;;-;;;0
;Louise;;l-l.ou-u.i-i.s-z.e-#;;;;-;;;1
;déguise;;d-d.é-e.gu-g.i-i.s-z.e-#;;;;-;;;0
;trouve;;t-t.r-R.ou-u.v-v.e-#;;;;-;;;0
;curieuse;;c-k.u-y.r-R.i-j.eu-2.s-z.e-#;;;;-;;;0
;irrésistible;;i-i.rr-R.é-e.s-z.i-i.s-s.t-t.i-i.b-b.l-l.e-*;;;;-;;;0
;tuba;;t-t.u-y.b-b.a-a;;;;-;;;0
;écoutes;;é-e.c-k.ou-u.t-t.e-#.s-#;;;;-;;;0
;classique;;c-k.l-l.a-a.ss-s.i-i.qu-k.e-#;;;;-;;;0
;cuisines;;c-k.u-8.i-i.s-z.i-i.n-n.e-#.s-#;;;;-;;;0
;visites;;v-v.i-i.s-z.i-i.t-t.e-#.s-#;;;;-;;;0
;musée;;m-m.u-y.s-z.é-e.e-#;;;;-;;;0
;fermes;;f-f.e-*.r-R.m-m.e-#.s-#;;;;-;;;0
;renifle;;r-R.e-*.n-n.i-i.f-f.l-l.e-#;;;;-;;;0
;les;;l-l.es-E;;;;Word_les;;;0
;mes;;m-m.es-E;;;;Word_mes;;;0
;ses;;s-s.es-E;;;;Word_ses;;;0
;tes;;t-t.es-E;;;;Word_tes;;;0
;des;;d-d.es-E;;;;Word_des;;;0
;furieuse;;f-f.u-y.r-R.i-j.eu-2.s-z.e-#;;;;-;;;0
;rose;;r-R.o-o.s-z.e-#;;;;-;;;0
;roses;;r-R.o-o.s-z.e-#.s-#;;;;-;;;0
;Charlotte;;ch-S.a-a.r-R.l-l.o-o.tt-t.e-#;;;;-;;;1
;tous;;t-t.ou-u.s-#;;;;-;;;0
;joujoux;;j-Z.ou-u.j-Z.ou-u.x-#;;;;-;;;0
;donné;;d-d.o-o.nn-n.é-e;;;;-;;;0
;bisou;;b-b.i-i.s-z.ou-u;;;;-;;;0
;chacune;;ch-S.a-a.c-k.u-y.n-n.e-#;;;;-;;;0
;cousines;;c-k.ou-u.s-z.i-i.n-n.e-#.s-#;;;;-;;;0
;réfléchi;;r-R.é-e.f-f.l-l.é-e.ch-S.i-i;;;;-;;;0
;clés;;c-k.l-l.é-e.s-#;;;;-;;;0
;poupées;;p-p.ou-u.p-p.é-e.e-#.s-#;;;;-;;;0
;chats;;ch-S.a-a.t-t.s-#;;;;-;;;0
;parti;;p-p.a-a.r-R.t-t.i-i;;;;-;;;0
;portes;;p-p.o-o.r-R.t-t.e-#.s-#;;;;-;;;0
;visiteurs;;v-v.i-i.s-z.i-i.t-t.eu-9.r-R.s-#;;;;-;;;0
;skis;;s-s.k-k.i-i.s-#;;;;-;;;0
;Léa;;l-l.é-e.a-a;;;;-;;;1
;caché;;c-k.a-a.ch-S.é-e.;;;;-;;;0
;idiot;;i-i.d-d.i-i.o-o.t-#;;;;-;;;0
;oublié;;ou-u.b-b.l-l.i-i.é-e;;;;-;;;0
;mimosa;;m-m.i-i.m-m.o-o.s-z.a-a;;;;-;;;0
;fiévreux;;f-f.i-i.é-e.v-v.r-R.eu-2.x-#;;;;-;;;0
;recrache;;r-R.e-*.c-k.r-R.a-a.ch-S.e-#;;;;-;;;0
;revenu;;r-R.e-*.v-v.e-*.n-n.u-y;;;;-;;;0
;Brésil;;b-b.r-R.é-e.s-z.i-i.l-l;;;;-;;;1
;joues;;j-Z.ou-u.e-#.s-#;;;;-;;;0
;bras;;b-b.r-R.a-a.s-#;;;;-;;;0
;préféré;;p-p.r-R.é-e.f-f.é-e.r-R.é-e.;;;;-;;;0
;comme;;c-k.o-o.mm-m.e-#;;;;-;;;0
;verte;;v-v.e-*.r-R.t-t.e-#;;;;-;;;0
;puni;;p-p.u-y.n-n.i-i;;;;-;;;0
;lavée;;l-l.a-a.v-v.é-e;;;;-;;;0
;passée;;p-p.a-a.ss-s.é-e.e-#;;;;-;;;0
;tulipes;;t-t.u-y.l-l.i-i.p-p.e-#.s-#;;;;-;;;0
;tard;;t-t.a-a.r-R.d-d;;;;-;;;0
;tôt;;t-t.o-o.t-t;;;;-;;;0
;marchent;;m-m.a-a.r-R.ch-S.ent-#;;;;Word_marchent;;;0
;lisent;;l-l.i-i.s-z.ent-#;;;;Word_lisent;;;0
;courent;;c-k.ou-u.r-R.ent-#;;;;Word_courent;;;0
;pleurent;;p-p.l-l.eu-2.r-R.ent-#;;;;Word_pleurent;;;0
;dorment;;d-d.o-o.r-R.m-m.ent-#;;;;Word_dorment;;;0
;parlent;;p-p.a-a.r-R.l-l.ent-#;;;;Word_parlent;;;0
;jouent;;j-Z.ou-u.ent-#;;;;Word_jouent;;;0
;cachent;;c-k.a-a.ch-S.ent-#;;;;Word_cachent;;;0
;portent;;p-p.o-o.r-R.t-t.ent-#;;;;Word_portent;;;0
;écrivent;;é-e.c-k.r-R.i-i.v-v.ent-#;;;;-;;;0
;Julie;;j-Z.u-y.l-l.i-i.e-#;;;;-;;;1
;cousent;;c-k.ou-u.s-z.ent-#;;;;-;;;0
;crabes;;c-k.r-R.a-a.b-b.e-#.s-#;;;;-;;;0
;creusent;;c-k.r-R.eu-2.s-z.ent-#;;;;-;;;0
;marmottes;;m-m.a-a.r-R.m-m.o-o.tt-t.e-#.s-#;;;;-;;;0
;plient;;p-p.l-l.i-i.ent-#;;;;-;;;0
;aluminium;;a-a.l-l.u-y.m-m.i-i.n-n.i-i.u-y.m-m;;;;-;;;0
;matelots;;m-m.a-a.t-t.e-*.l-l.o-o.t-#.s-#;;;;-;;;0
;naviguent;;n-n.a-a.v-v.i-i.gu-g.ent-#;;;;-;;;0
;arrosent;;a-a.rr-R.o-o.s-z.ent-#;;;;-;;;0
;fleurs;;f-f.l-l.eu-2.r-R.s-#;;;;-;;;0
;poussent;;p-p.ou-u.ss-s.ent-#;;;;-;;;0
;chassent;;ch-S.a-a.ss-s.ent-#;;;;-;;;0
;cloches;;c-k.l-l.o-o.ch-S.e-#.s-#;;;;-;;;0
;sonnent;;s-s.o-o.nn-n.ent-#;;;;-;;;0
;mariés;;m-m.a-a.r-R.i-i.é-e.s-#;;;;-;;;0
;sortent;;s-s.o-o.r-R.t-t.ent-#;;;;-;;;0
;rats;;r-R.a-a.t-#.s-#;;;;-;;;0
;arrivent;;a-a.rr-R.i-i.v-v.ent-#;;;;-;;;0
;pose;;p-p.o-o.s-z.e-#;;;;-;;;0
;valises;;v-v.a-a.l-l.i-i.s-z.e-#.s-#;;;;-;;;0
;plie;;p-p.l-l.i-i.e-#;;;;-;;;0
;dans;;d-d.an-@.s-#;;;;Word_danse;;;0
;élan;;é-e.l-l.an-@;;;;Word_sym002lan;;;0
;gant;;g-g.an-@.t-#;;;;Word_gant;;;0
;sans;;s-s.an-@.s-#;;;;Word_sans;;;0
;angle;;an-@.g-g.l-l.e-#;;;;Word_angle;;;0
;avant;;a-a.v-v.an-@.t-#;;;;Word_avant;;;0
;bande;;b-b.an-@.d-d.e-#;;;;Word_bande;;;0
;bilan;;b-b.i-i.l-l.an-@;;;;Word_bilan;;;0
;danse;;d-d.an-@.s-s.e-#;;;;Word_danse;;;0
;écran;;é-e.c-k.r-R.an-@;;;;Word_sym002cran;;;0
;passé;;p-p.a-a.ss-s.é-e;;;;-;;;0
;lampe;;l-l.am-@.p-p.e-#;;;;Word_lampe;;;0
;maman;;m-m.a-a.m-m.an-@;;;;Word_maman;;;0
;panda;;p-p.an-@.d-d.a-a;;;;Word_panda;;;0
;riant;;r-R.i-j.an-@.t-#;;;;Word_riant;;;0
;ruban;;r-R.u-y.b-b.an-@;;;;Word_ruban;;;0
;santé;;s-s.an-@.t-t.é-e;;;;Word_santsym002;;;0
;tante;;t-t.an-@.t-t.e-#;;;;Word_tante;;;0
;jambe;;j-Z.am-@.b-b.e-#;;;;Word_jambe;;;0
;bambou;;b-b.am-@.b-b.ou-u;;;;Word_bambou;;;0
;banque;;b-b.an-@.qu-k.e-#;;;;Word_banque ;;;0
;criant;;c-k.r-R.i-j.an-@.t-#;;;;Word_criant ;;;0
;langue;;l-l.an-@.gu-g.e-#;;;;Word_langue ;;;0
;lisant;;l-l.i-i.s-z.an-@.t-#;;;;Word_lisant ;;;0
;manche;;m-m.an-@.ch-S.e-#;;;;Word_manche;;;0
;pesant;;p-p.e-*.s-z.an-@.t-#;;;;Word_pesant ;;;0
;plante;;p-p.l-l.an-@.t-t.e-#;;;;Word_plante;;;0
;vivant;;v-v.i-i.v-v.an-@.t-#;;;;Word_vivant;;;0
;viande;;v-v.i-j.an-@.d-d.e-#;;;;Word_viande;;;0
;volant;;v-v.o-o.l-l.an-@.t-#;;;;Word_volant;;;0
;volcan;;v-v.o-o.l-l.c-k.an-@;;;;Word_volcan;;;0
;jouant;;j-Z.ou-u.an-@.t-#;;;;Word_jouant;;;0
;ampoule;;am-@.p-p.ou-u.l-l.e-#;;;;Word_ampoule;;;0
;blanche;;b-b.l-l.an-@.ch-S.e-#;;;;Word_blanche;;;0
;élégant;;é-e.l-l.é-e.g-g.an-@.t-#;;;;Word_sym002lsym002gant;;;0
;cantine;;c-k.an-@.t-t.i-i.n-n.e-#;;;;Word_cantine;;;0
;courant;;c-k.ou-u.r-R.an-@.t-#;;;;Word_courant;;;0
;lavande;;l-l.a-a.v-v.an-@.d-d.e-#;;;;Word_lavande;;;0
;méchant;;m-m.é-e.ch-S.an-@.t-#;;;;Word_msym002chant;;;0
;pélican;;p-p.é-e.l-l.i-i.c-k.an-@;;;;Word_psym002lican;;;0
;chambre;;ch-S.am-@.b-b.r-R.e-#;;;;Word_chambre;;;0
;antilope;;an-@.t-t.i-i.l-l.o-o.p-p.e-#;;;;Word_antilope;;;0
;banquise;;b-b.an-@.qu-k.i-i.s-z.e-#;;;;Word_banquise;;;0
;dimanche;;d-d.i-i.m-m.an-@.ch-S.e-#;;;;Word_dimanche ;;;0
;triangle;;t-t.r-R.i-j.an-@.g-g.l-l.e-#;;;;Word_triangle ;;;0
;kangourou;;k-k.an-@.g-g.ou-u.r-R.ou-u;;;;Word_kangourou;;;0
;flan;;f-f.l-l.an-@;;;;Word_flan;;;0
;plan;;p-p.l-l.an-@;;;;Word_plan;;;0
;Pyrénées;;p-p.y-i.r-R.é-e.n-n.é-e.e-#.s-#;;;;-;;;1
;pandas;;p-p.an-@.d-d.a-a.s-#;;;;-;;;0
;posé;;p-p.o-o.s-z.é-e;;;;-;;;0
;bambous;;b-b.am-@.b-b.ou-u.s-#;;;;-;;;0
;colis;;c-k.o-o.l-l.i-i.s-#;;;;-;;;0
;devant;;d-d.e-*.v-v.an-@.t-t;;;;-;;;0
;repas;;r-R.e-*.p-p.a-a.s-#;;;;-;;;0
;pélicans;;p-p.é-e.l-l.i-i.c-k.an-@.s-#;;;;-;;;0
;attrapent;;a-a.tt-t.r-R.a-a.p-p.ent-#;;;;-;;;0
;grandes;;g-g.r-R.an-@.d-d.e-#.s-#;;;;-;;;0
;chante;;ch-S.an-@.t-t.e-#;;;;-;;;0
;dansent;;d-d.an-@.s-s.ent-#;;;;-;;;0
;adorent;;a-a.d-d.o-o.r-R.ent-#;;;;-;;;0
;roman;;r-R.o-o.m-m.an-@;;;;-;;;0
;changes;;ch-S.an-@.g-g.e-#;;;;-;;;0
;tantes;;t-t.an-@.t-t.e-#.s-#;;;;-;;;0
;amusantes;;a-a.m-m.u-y.s-z.an-@.t-t.e-#.s-#;;;;-;;;0
;Yvan;;y-i.v-v.an-@;;;;-;;;1
;ramé;;r-R.a-a.m-m.é-e;;;;-;;;0
;mandarine;;m-m.an-@.d-d.a-a.r-R.i-i.n-n.e-#;;;;-;;;0
;marrant;;m-m.a-a.r-R.an-@.t-#;;;;-;;;0
;rampe;;r-R.am-@.p-p.e-#;;;;-;;;0
;branches;;b-b.r-R.an-@.ch-S.e-#.s-#;;;;-;;;0
;sucre;;s-s.u-y.c-k.r-R.e-#;;;;-;;;0
;dent;;d-d.en-@.t-#;;;;Word_dent ;;;0
;lent;;l-l.en-@.t-#;;;;Word_lent ;;;0
;ment;;m-m.en-@.t-#;;;;Word_mentir ;;;0
;sent;;s-s.en-@.t-#;;;;Word_sent ;;;0
;ennui;;en-@.n-n.u-8.i-i;;;;Word_ennui;;;0
;entré;;en-@.t-t.r-R.é-e;;;;Word_entrsym002;;;0
;envie;;en-@.v-v.i-i.e-#;;;;Word_envie ;;;0
;tendu;;t-t.en-@.d-d.u-y;;;;Word_tendu;;;0
;vente;;v-v.en-@.t-t.e-#;;;;Word_vente;;;0
;enfant;;en-@.f-f.an-@.t-#;;;;Word_enfant ;;;0
;envolé;;en-@.v-v.o-o.l-l.é-e;;;;Word_envolsym002;;;0
;absent;;a-a.b-p.s-s.en-@.t-#;;;;-;;;0
;dimanches;;d-d.i-i.m-m.an-@.ch-S.e-#.s-#;;;;-;;;0
;Étant ;;é-e.t-t.an-@.t-#;;;;-;;;0
;mentir;;m-m.en-@.t-t.i-i.r-R;;;;Word_mentir ;;;0
;moment;;m-m.o-o.m-m.en-@.t-#;;;;Word_moment ;;;0
;rempli;;r-R.em-@.p-p.l-l.i-i;;;;Word_remplir ;;;0
;sentir;;s-s.en-@.t-t.i-i.r-R;;;;Word_sentir ;;;0
;tendre;;t-t.en-@.d-d.r-R.e-#;;;;Word_tendre ;;;0
;vendre;;v-v.en-@.d-d.r-R.e-#;;;;Word_vendre ;;;0
;ventre;;v-v.en-@.t-t.r-R.e-#;;;;Word_ventre ;;;0
;aliment;;a-a.l-l.i-i.m-m.en-@.t-#;;;;Word_aliment ;;;0
;prendre;;p-p.r-R.en-@.d-d.r-R.e-#;;;;Word_prendre ;;;0
;souvent;;s-s.ou-u.v-v.en-@.t-#;;;;Word_souvent ;;;0
;embrasse;;em-@.b-b.r-R.a-a.ss-s.e-#;;;;Word_embrasse ;;;0
;endormir;;en-@.d-d.o-o.r-R.m-m.i-i.r-R;;;;Word_endormir;;;0
;aventure;;a-a.v-v.en-@.t-t.u-y.r-R.e-#;;;;Word_aventure ;;;0
;accident;;a-a.cc-ks.i-i.d-d.en-@.t-#;;;;-;;;0
;novembre;;n-n.o-o.v-v.em-@.b-b.r-R.e-#;;;;Word_novembre;;;0
;enveloppe;;en-@.v-v.e-#.l-l.o-o.pp-p.e-#;;;;Word_enveloppe;;;0
;apprendre;;a-a.pp-p.r-R.en-@.d-d.r-R.e-#;;;;Word_apprendre ;;;0
;différent;;d-d.i-i.ff-f.é-e.r-R.en-@.t-#;;;;Word_diffsym002rent;;;0
;également;;é-e.g-g.a-a.l-l.e-#.m-m.en-@.t-#;;;;Word_sym002galement ;;;0
;événement;;é-e.v-v.é-e.n-n.e-#.m-m.en-@.t-#;;;;Word_sym002vsym002nement ;;;0
;follement;;f-f.o-o.ll-l.e-#.m-m.en-@.t-#;;;;Word_follement ;;;0
;fortement;;f-f.o-o.r-R.t-t.e-*.m-m.en-@.t-#;;;;Word_fortement ;;;0
;identique;;i-i.d-d.en-@.t-t.i-i.qu-k.e-#;;;;Word_identique ;;;0
;librement;;l-l.i-i.b-b.r-R.e-*.m-m.en-@.t-#;;;;Word_librement ;;;0
;président;;p-p.r-R.é-e.s-z.i-i.d-d.en-@.t-#;;;;Word_prsym002sident;;;0
;rassemble;;r-R.a-a.ss-s.em-@.b-b.l-l.e-#;;;;Word_rassemble;;;0
;entreprise;;en-@.t-t.r-R.e-*.p-p.r-R.i-i.s-z.e-#;;;;Word_entreprise;;;0
;uniquement;;u-y.n-n.i-i.qu-k.e-#.m-m.en-@.t-#;;;;Word_uniquement;;;0
;appartement;;a-a.pp-p.a-a.r-R.t-t.e-*.m-m.en-@.t-#;;;;Word_appartement ;;;0
;étant;;é-e.t-t.an-@.t-#;;;;-;;;0
;marches;;m-m.a-a.r-R.ch-S.e-#.s-#;;;;-;;;0
;endormi;;en-@.d-d.o-o.r-R.m-m.i-i;;;;-;;;0
;pendant;;p-p.en-@.d-d.an-@.t-#;;;;-;;;0
;car;;c-k.a-a.r-R;;;;-;;;0
;remplis;;r-R.em-@.p-p.l-l.i-i.s-#;;;;-;;;0
;encore;;en-@.c-k.o-o.r-R.e-#;;;;-;;;0
;avalé;;a-a.v-v.a-a.l-l.é-e;;;;-;;;0
;goulûment;;g-g.ou-u.l-l.û-u.m-m.en-@.t-#;;;;-;;;0
;dodues;;d-d.o-o.d-d.u-y.e-#.s-#;;;;-;;;0
;devenu;;d-d.e-*.v-v.e-*.n-n.u-y;;;;-;;;0
;enfile;;en-@.f-f.i-i.l-l.e-#;;;;-;;;0
;collants;;c-k.o-o.ll-l.an-@.t-#.s-#;;;;-;;;0
;emporté;;em-@.p-p.o-o.r-R.t-t.é-e;;;;-;;;0
;ensemble;;en-@.s-s.em-@.b-b.l-l.e-#;;;;-;;;0
;entoure;;en-@.t-t.ou-u.r-R.e-#;;;;-;;;0
;vent;;v-v.en-@.t-#;;;;Word_vent;;;0
;poste;;p-p.o-o.s-s.t-t.e-#;;;;-;;;0
;tombée;;t-t.om-§.b-b.é-e.e-#;;;;-;;;0
;mon;;m-m.on-§;;;;-;;;0
;comique;;c-k.o-o.m-m.i-i.qu-k.e-#;;;;-;;;0
;raconte;;r-R.a-a.c-k.on-§.t-t.e-#;;;;-;;;0
;rigolote;;r-R.i-i.g-g.o-o.l-l.o-o.t-t.e-#;;;;-;;;0
;ombre;;om-§.b-b.r-R.e-#;;;;Word_ombre;;;0
;ongle;;on-§.g-g.l-l.e-#;;;;Word_ongle;;;0
;onze;;on-§.z-z.e-#;;;;Word_onze;;;0
;bronzés;;b-b.r-R.on-§.z-z.é-e.s-#;;;;-;;;0
;allons;;a-a.ll-l.on-§.s-#;;;;Word_allons;;;0
;avons;;a-a.v-v.on-§.s-#;;;;Word_avons;;;0
;avion;;a-a.v-v.i-j.on-§;;;;Word_avion;;;0
;bon;;b-b.on-§;;;;Word_bon;;;0
;bonbon;;b-b.on-§.b-b.on-§;;;;Word_bonbon;;;0
;bondir;;b-b.on-§.d-d.i-i.r-R;;;;Word_bondir;;;0
;bonjour;;b-b.on-§.j-Z.ou-u.r-R;;;;Word_bonjour;;;0
;buisson;;b-b.u-8.i-i.ss-s.on-§;;;;Word_buisson;;;0
;ballon;;b-b.a-a.ll-l.on-§;;;;Word_ballon;;;0
;balcon;;b-b.a-a.l-l.c-k.on-§;;;;Word_balcon;;;0
;béton;;b-b.é-e.t-t.on-§;;;;Word_bsym002ton;;;0
;biberon;;b-b.i-i.b-b.e-*.r-R.on-§;;;;Word_biberon;;;0
;bison;;b-b.i-i.s-z.on-§;;;;Word_bison;;;0
;blouson;;b-b.l-l.ou-u.s-z.on-§;;;;Word_blouson;;;0
;bouchon;;b-b.ou-u.ch-S.on-§;;;;Word_bouchon;;;0
;bouton;;b-b.ou-u.t-t.on-§;;;;Word_bouton;;;0
;don;;d-d.on-§;;;;Word_don;;;0
;dragon;;d-d.r-R.a-a.g-g.on-§;;;;Word_dragon;;;0
;fondu;;f-f.on-§.d-d.u-y;;;;Word_fondu;;;0
;flacon;;f-f.l-l.a-a.c-k.on-§;;;;Word_flacon;;;0
;flocon;;f-f.l-l.o-o.c-k.on-§;;;;Word_flocon;;;0
;front;;f-f.r-R.on-§.t-#;;;;Word_front;;;0
;gonfle;;g-g.on-§.f-f.l-l.e-#;;;;Word_gonfle;;;0
;confiture;;c-k.on-§.f-f.i-i.t-t.u-y.r-R.e-#;;;;Word_confiture;;;0
;concombre;;c-k.on-§.c-k.om-§.b-b.r-R.e-#;;;;Word_concombre;;;0
;contre;;c-k.on-§.t-t.r-R.e-#;;;;Word_contre;;;0
;conte;;c-k.on-§.t-t.e-#;;;;Word_conte;;;0
;camion;;c-k.a-a.m-m.i-j.on-§;;;;Word_camion;;;0
;capuchon;;c-k.a-a.p-p.u-y.ch-S.on-§;;;;Word_capuchon;;;0
;carton;;c-k.a-a.r-R.t-t.on-§;;;;Word_carton;;;0
;cochon;;c-k.o-o.ch-S.on-§;;;;Word_cochon;;;0
;coton;;c-k.o-o.t-t.on-§;;;;Word_coton;;;0
;lion;;l-l.i-j.on-§;;;;Word_lion;;;0
;montre;;m-m.on-§.t-t.r-R.e-#;;;;Word_montre;;;0
;monstre;;m-m.on-§.s-s.t-t.r-R.e-#;;;;Word_monstre;;;0
;melon;;m-m.e-*.l-l.on-§;;;;Word_melon;;;0
;mouton;;m-m.ou-u.t-t.on-§;;;;Word_mouton;;;0
;nombre;;n-n.om-§.b-b.r-R.e-#;;;;Word_nombre;;;0
;pont;;p-p.on-§.t-#;;;;Word_pont;;;0
;pompe;;p-p.om-§.p-p.e-#;;;;Word_pompe;;;0
;pantalon;;p-p.an-@.t-t.a-a.l-l.on-§;;;;Word_pantalon;;;0
;potiron;;p-p.o-o.t-t.i-i.r-R.on-§;;;;Word_potiron;;;0
;son;;s-s.on-§;;;;Word_son;;;0
;ton;;t-t.on-§;;;;Word_ton;;;0
;jambon;;j-Z.am-@.b-b.on-§;;;;Word_jambon;;;0
;rebondit;;r-R.e-*.b-b.on-§.d-d.i-i.t-#;;;;-;;;0
;enclos;;en-@.c-k.l-l.o-o.s-#;;;;-;;;0
;déchiré;;d-d.é-e.ch-S.i-i.r-R.é-e;;;;-;;;0
;oncle;;on-§.c-k.l-l.e-#;;;;-;;;0
;télévision;;t-t.é-e.l-l.é-e.v-v.i-i.s-z.i-j.on-§;;;;-;;;0
;revenant;;r-R.e-*.v-v.e-*.n-n.an-@.t-#;;;;-;;;0
;dis;;d-d.i-i.s-#;;;;-;;;0
;font;;f-f.on-§.t-t;;;;-;;;0
;amie;;a-a.m-m.i-i.e-#;;;;-;;;0
;avions;;a-a.v-v.i-j.on-§.s-#;;;;-;;;0
;content;;c-k.on-§.t-t.en-@.t-#;;;;-;;;0
;vont;;v-v.on-§.t-#;;;;-;;;0
;vue;;v-v.u-y.e-#;;;;-;;;0
;somptueuse;;s-s.om-§.p-p.t-t.u-y.eu-2.x-#;;;;-;;;0
;pris;;p-p.r-R.i-i.s-#;;;;-;;;0
;enfants;;en-@.f-f.an-@.t-#.s-#;;;;-;;;0
;biscuits;;b-b.i-i.s-s.c-k.u-y.i-i.t-#.s-#;;;;-;;;0
;compote;;c-k.om-§.p-p.o-o.t-t.e-#;;;;-;;;0
;tombé;;t-t.om-§.b-b.é-e.;;;;-;;;0
;répandue;;r-R.é-e.p-p.an-@.d-d.u-y.e-#.e-#;;;;-;;;0
;murs;;m-m.u-y.r-R.s-#;;;;-;;;0
;coule;;c-k.ou-u.l-l.e-#;;;;-;;;0
;tombe;;t-t.om-§.b-b.e-#;;;;-;;;0
;Léon;;l-l.é-e.on-§;;;;-;;;1
;caméléon;;c-k.a-a.m-m.é-e.l-l.é-e.on-§;;;;-;;;0
;ronronne;;r-R.on-§.r-R.o-o.nn-n.e-#;;;;-;;;0
;remplie;;r-R.em-@.p-p.l-l.i-i.e-#;;;;-;;;0
;bidon;;b-b.i-i.d-d.on-§;;;;-;;;0
;Gaston;;g-g.a-a.s-s.t-t.on-§;;;;-;;;1
;violon;;v-v.i-j.o-o.l-l.on-§;;;;-;;;0
;entrée;;en-@.t-t.r-R.é-e.e-#;;;;-;;;0
;suit;;s-s.u-y.i-i.t-#;;;;-;;;0
;matin;;m-m.a-a.t-t.in-5;;;;Word_matin;;;0
;cousin;;c-k.ou-u.s-z.in-5;;;;Word_cousin;;;0
;boue;;b-b.ou-u.e-#;;;;-;;;0
;fin;;f-f.in-5;;;;Word_fin;;;0
;lin;;l-l.in-5;;;;Word_lin;;;0
;pin;;p-p.in-5;;;;Word_pin;;;0
;vin;;v-v.in-5;;;;Word_vin;;;0
;enfin;;en-@.f-f.in-5;;;;Word_enfin;;;0
;brin;;b-b.r-R.in-5;;;;Word_brin;;;0
;crin;;c-k.r-R.in-5;;;;Word_crin;;;0
;bassin;;b-b.a-a.ss-s.in-5;;;;Word_bassin;;;0
;dindon;;d-d.in-5.d-d.on-§;;;;Word_dindon;;;0
;dinde;;d-d.in-5.d-d.e-#;;;;Word_dinde;;;0
;quinze;;qu-k.in-5.z-z.e-#;;;;Word_quinze;;;0
;coussin;;c-k.ou-u.ss-s.in-5;;;;Word_coussin;;;0
;lapin;;l-l.a-a.p-p.in-5;;;;Word_lapin;;;0
;malin;;m-m.a-a.l-l.in-5;;;;Word_malin;;;0
;marin;;m-m.a-a.r-R.in-5;;;;Word_marin;;;0
;moulin;;m-m.ou-u.l-l.in-5;;;;Word_moulin;;;0
;pinson;;p-p.in-5.s-s.on-§;;;;Word_pinson;;;0
